[DEBUG] 2021-10-02 21:38:59,216 com.spartaglobal.sorters.BinaryTree insert Inserting a value into a node
[DEBUG] 2021-10-02 21:38:59,216 com.spartaglobal.sorters.BinaryTree insertRec Comparing node contents to determine optimal branch
[DEBUG] 2021-10-02 21:38:59,216 com.spartaglobal.sorters.BinaryTree insertRec Comparing node contents to determine optimal branch
[DEBUG] 2021-10-02 21:38:59,217 com.spartaglobal.sorters.BinaryTree insertRec Comparing node contents to determine optimal branch
[DEBUG] 2021-10-02 21:38:59,217 com.spartaglobal.sorters.BinaryTree insertRec Comparing node contents to determine optimal branch
[DEBUG] 2021-10-02 21:38:59,217 com.spartaglobal.sorters.BinaryTree insertRec Comparing node contents to determine optimal branch
[DEBUG] 2021-10-02 21:38:59,217 com.spartaglobal.sorters.BinaryTree insertRec Creating a new node for the binary tree
[DEBUG] 2021-10-02 21:38:59,217 com.spartaglobal.sorters.BinaryTree insert Inserting a value into a node
[DEBUG] 2021-10-02 21:38:59,217 com.spartaglobal.sorters.BinaryTree insertRec Comparing node contents to determine optimal branch
[DEBUG] 2021-10-02 21:38:59,217 com.spartaglobal.sorters.BinaryTree insertRec Comparing node contents to determine optimal branch
[DEBUG] 2021-10-02 21:38:59,217 com.spartaglobal.sorters.BinaryTree insertRec Comparing node contents to determine optimal branch
[DEBUG] 2021-10-02 21:38:59,217 com.spartaglobal.sorters.BinaryTree insertRec Comparing node contents to determine optimal branch
[DEBUG] 2021-10-02 21:38:59,218 com.spartaglobal.sorters.BinaryTree insertRec Comparing node contents to determine optimal branch
[DEBUG] 2021-10-02 21:38:59,218 com.spartaglobal.sorters.BinaryTree insertRec Comparing node contents to determine optimal branch
[DEBUG] 2021-10-02 21:38:59,218 com.spartaglobal.sorters.BinaryTree insertRec Creating a new node for the binary tree
[DEBUG] 2021-10-02 21:38:59,218 com.spartaglobal.sorters.TreeDriver sort Returning tree nodes values
[DEBUG] 2021-10-02 21:38:59,218 com.spartaglobal.sorters.BinaryTree inorderRec Writing node value to ArrayList
[DEBUG] 2021-10-02 21:38:59,218 com.spartaglobal.sorters.BinaryTree inorderRec Writing node value to ArrayList
[DEBUG] 2021-10-02 21:38:59,218 com.spartaglobal.sorters.BinaryTree inorderRec Writing node value to ArrayList
[DEBUG] 2021-10-02 21:38:59,218 com.spartaglobal.sorters.BinaryTree inorderRec Writing node value to ArrayList
[DEBUG] 2021-10-02 21:38:59,218 com.spartaglobal.sorters.BinaryTree inorderRec Writing node value to ArrayList
[DEBUG] 2021-10-02 21:38:59,219 com.spartaglobal.sorters.BinaryTree inorderRec Writing node value to ArrayList
[DEBUG] 2021-10-02 21:38:59,219 com.spartaglobal.sorters.BinaryTree inorderRec Writing node value to ArrayList
[DEBUG] 2021-10-02 21:38:59,219 com.spartaglobal.sorters.BinaryTree inorderRec Writing node value to ArrayList
[DEBUG] 2021-10-02 21:38:59,219 com.spartaglobal.sorters.BinaryTree inorderRec Writing node value to ArrayList
[DEBUG] 2021-10-02 21:38:59,219 com.spartaglobal.sorters.BinaryTree inorderRec Writing node value to ArrayList
